Severity	Code	Description	Project	File	Line	Suppression State
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	189	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	190	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	191	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	193	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	194	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	195	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	196	
Warning		SA1126 : CSharp.Readability : The call to settingsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	198	
Warning		SA1126 : CSharp.Readability : The call to settingsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	199	
Warning		SA1126 : CSharp.Readability : The call to settingsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	200	
Warning		SA1126 : CSharp.Readability : The call to settingsIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	201	
Warning		SA1126 : CSharp.Readability : The call to addIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	203	
Warning		SA1126 : CSharp.Readability : The call to addIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	204	
Warning		SA1126 : CSharp.Readability : The call to addIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	205	
Warning		SA1126 : CSharp.Readability : The call to addIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	206	
Warning		SA1126 : CSharp.Readability : The call to editIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	208	
Warning		SA1126 : CSharp.Readability : The call to editIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	209	
Warning		SA1126 : CSharp.Readability : The call to editIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	210	
Warning		SA1126 : CSharp.Readability : The call to editIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	211	
Warning		SA1126 : CSharp.Readability : The call to removeIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	213	
Warning		SA1126 : CSharp.Readability : The call to removeIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	214	
Warning		SA1126 : CSharp.Readability : The call to removeIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	215	
Warning		SA1126 : CSharp.Readability : The call to removeIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	216	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	218	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	219	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	220	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	221	
Warning		SA1126 : CSharp.Readability : The call to pauseIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	223	
Warning		SA1126 : CSharp.Readability : The call to pauseIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	224	
Warning		SA1126 : CSharp.Readability : The call to pauseIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	225	
Warning		SA1126 : CSharp.Readability : The call to volumeMinusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	227	
Warning		SA1126 : CSharp.Readability : The call to volumeMinusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	228	
Warning		SA1126 : CSharp.Readability : The call to volumeMinusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	229	
Warning		SA1126 : CSharp.Readability : The call to volumeMinusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	230	
Warning		SA1126 : CSharp.Readability : The call to volumePlusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	232	
Warning		SA1126 : CSharp.Readability : The call to volumePlusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	233	
Warning		SA1126 : CSharp.Readability : The call to volumePlusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	234	
Warning		SA1126 : CSharp.Readability : The call to volumePlusIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	235	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	237	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	238	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	239	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	240	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	250	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	251	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	247	
Warning		SA1126 : CSharp.Readability : The call to Content must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	255	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	263	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	264	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	260	
Warning		SA1126 : CSharp.Readability : The call to Content must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	268	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	276	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	277	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	273	
Warning		SA1126 : CSharp.Readability : The call to Content must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	281	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	302	
Warning		SA1126 : CSharp.Readability : The call to defaultRadioIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	317	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	393	
Warning		SA1126 : CSharp.Readability : The call to playIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	394	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	390	
Warning		SA1126 : CSharp.Readability : The call to isRadioPlaying must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	399	
Warning		SA1126 : CSharp.Readability : The call to pauseIcon must begin with the 'this.', 'base.', 'object.' or 'RadiosPage.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	400	
Warning		SA1601 : CSharp.Documentation : The partial class element must have a documentation header containing either a summary tag or a content tag.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	19	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	21	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	22	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	23	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	24	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	25	
Warning		SA1600 : CSharp.Documentation : The constructor must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	27	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	180	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	186	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	192	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	198	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	211	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	224	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	237	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	250	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	1	
Warning		SA1510 : CSharp.Layout : An else, catch, or finally statement must not be preceded by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	89	
Warning		SA1400 : CSharp.Maintainability : The field must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	21	
Warning		SA1400 : CSharp.Maintainability : The field must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	22	
Warning		SA1400 : CSharp.Maintainability : The field must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	23	
Warning		SA1400 : CSharp.Maintainability : The field must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	24	
Warning		SA1400 : CSharp.Maintainability : The field must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	25	
Warning		SA1306 : CSharp.Naming : Variable names and private field names must start with a lower-case letter: RLDIcon.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	24	
Warning		SA1300 : CSharp.Naming : method names begin with an upper-case letter: radioButtonBooks_Checked.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	198	
Warning		SA1300 : CSharp.Naming : method names begin with an upper-case letter: radioButtonRadios_Checked.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	211	
Warning		SA1300 : CSharp.Naming : method names begin with an upper-case letter: radioButtonCards_Checked.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	224	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	5	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	6	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	7	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	8	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	9	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	10	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	11	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	12	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	13	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	14	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	15	
Warning		SA1126 : CSharp.Readability : The call to InitializeComponent must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	29	
Warning		SA1126 : CSharp.Readability : The call to Background must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	38	
Warning		SA1126 : CSharp.Readability : The call to Foreground must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	39	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	63	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	64	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	65	
Warning		SA1126 : CSharp.Readability : The call to booksIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	66	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	68	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	69	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	70	
Warning		SA1126 : CSharp.Readability : The call to cardsIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	71	
Warning		SA1126 : CSharp.Readability : The call to radiosIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	73	
Warning		SA1126 : CSharp.Readability : The call to radiosIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	74	
Warning		SA1126 : CSharp.Readability : The call to radiosIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	75	
Warning		SA1126 : CSharp.Readability : The call to radiosIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	76	
Warning		SA1126 : CSharp.Readability : The call to RLDIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	78	
Warning		SA1126 : CSharp.Readability : The call to RLDIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	79	
Warning		SA1126 : CSharp.Readability : The call to RLDIcon must begin with the 'this.', 'base.', 'object.' or 'Settings.' or 'Page.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	80	
